Unnamed: 0,SbjNum,Latitude,Longitude,Q128.SatisfactionSupportInformation,Q129.InformationFromWhere.O1,Q129.InformationFromWhere.O2,Q129.InformationFromWhere.O3,Q129.InformationFromWhere.O4,Q129.InformationFromWhere.O5,Q129.InformationFromWhere.O6,Q129.InformationFromWhere.O7,Q129.InformationFromWhere.O8,Q129.InformationFromWhere.O9,Q129.InformationFromWhere.O10,Q129.InformationFromWhere.O11,Q129.InformationFromWhere.O12,Q129.InformationFromWhere.O13,Q129.InformationFromWhere.O14,Q129.InformationFromWhere.O15,Q129.InformationFromWhere.O16,Q129.InformationFromWhere.O17,Q129.InformationFromWhere.O18,Q129.InformationFromWhere.O19.Text,Q130.AgExperimentsFrequency,Q130.AgExperimentsFrequency.Text,Q131.AgSharingFrequency,Q131.AgSharingFrequency.Text,Q132.FarmPromotorGuidanceFrequency,Q132.FarmPromotorGuidanceFrequency.Text,Q133.CoopExtensionSupportFrequency,Q133.CoopExtensionSupportFrequency.Text,Q134.ExtensionOfficerVisitFrequency,Q134.ExtensionOfficerVisitFrequency.Text,Q135.RadioStationFrequency,Q135.RadioStationFrequency.Text,Q136.WeFarmFrequency,Q136.WeFarmFrequency.Text,Q137.MobileFrequency,Q137.MobileFrequency.Text,Q138.NewspaperFrequency,Q138.NewspaperFrequency.Text,Q139.TVFrequency,Q139.TVFrequency.Text,Q140.InternetFrequency,Q140.InternetFrequency.Text,Q141.CenterOfExcellenceFrequency,Q141.CenterOfExcellenceFrequency.Text,Q142.LocalGroupFrequency,Q142.LocalGroupFrequency.Text,Q143.TrainingSessionFrequency,Q143.TrainingSessionFrequency.Text,Q144.TrainingMaterialsFrequency,Q144.TrainingMaterialsFrequency.Text,Q145.MostValuableSources.O1,Q145.MostValuableSources.O2,Q145.MostValuableSources.O3,Q145.MostValuableSources.O4,Q145.MostValuableSources.O5,Q145.MostValuableSources.O6,Q145.MostValuableSources.O7,Q145.MostValuableSources.O8,Q145.MostValuableSources.O9,Q145.MostValuableSources.O10,Q145.MostValuableSources.O11,Q145.MostValuableSources.O12,Q145.MostValuableSources.O13,Q145.MostValuableSources.O14,Q165.ShareNewFarmingPractice,Q165.ShareNewFarmingPractice.Other,Q166.ShareNewFarmingPractice.Example,Q167.HowOftenShareIdeas,Q168.WhoShareIdeaWith,Q169.HowShareInfo.O1,Q169.HowShareInfo.O2,Q169.HowShareInfo.O3,Q169.HowShareInfo.O4,Q169.HowShareInfo.O5,Q169.HowShareInfo.O6,Q169.HowShareInfo.O7,Q169.HowShareInfo.O8,Q169.HowShareInfo.O9,Q169.HowShareInfo.O10.Text,Q174.ReceivedFarmerPromotor,Q175.FarmerPromotorSupportObtained.O1,Q175.FarmerPromotorSupportObtained.O2,Q175.FarmerPromotorSupportObtained.O3,Q175.FarmerPromotorSupportObtained.O4.Text,Q176.SatisfactionFarmerPromotorTraining,Q178.SatisfactionFarmerPromotorDemoPlot,Q182.SatisfactionFarmerPromotorOther,Q184.GPS.Latitude,Q184.GPS.Longitude
92,23992288,-0.629957759,30.04454237,2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,7,,-1,,-1,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,4,4,,-1,-1
93,23992289,-0.629279572,30.04441496,2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,4,4,,-0.629279572,30.04441496
94,23992290,-0.631639145,30.04380739,4,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,6,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,3,3,,-0.631639145,30.04380739
95,23992291,-0.635772527,30.0412455,4,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,3,3,,-0.635772527,30.0412455
96,23992292,-0.515195051,30.25974445,4,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,5,,-1,,-1,,2,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how to prevent pests and diseases,once in two months,farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,1,1,-2,-2,,3,3,,-0.515195051,30.25974445
97,23992293,-0.522524012,30.25985988,2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,6,,-1,,-1,,4,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,value addition,once in two months,farmers,1,6,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,offering advice,3,3,,-0.522524012,30.25985988
98,23992294,-0.524769937,30.25894005,4,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,6,,-1,,-1,,7,,7,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-1,-1
99,23992295,-0.525301173,30.2573172,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,,6,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,2,4,,-0.525301173,30.2573172
100,23992357,-0.953486249,30.3513289,1,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,4,,4,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,3,4,13,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,Fellow Members of the society and cmmunity members,Daily or Weekly depending om my schedule,"My fellow society memberd, my family and friends",1,2,6,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,4,4,4,-0.953486249,30.3513289
101,23992358,-0.953346616,30.3536674,1,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,4,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,14,3,4,5,1,2,-2,-2,-2,-1,-1,-1,-1,-1,2,,Family Members,Daily,"My wife, children and my friends",1,2,3,6,8,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.953346616,30.3536674
102,23992359,-0.828324702,30.26752161,5,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,,2,,4,,3,,3,,3,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,,2,4,3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,Fellow members and community members,"Through inviting them
Through group discussion",All my friends and community members,1,2,3,8,-2,-2,-2,-2,-2,,1,1,2,3,Giving advice and guidance on better practices and updating us on the current prices of coffee,4,4,4,-0.828324702,30.26752161
103,23992360,-0.465225824,30.29138656,5,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,,2,,3,,3,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,3,,1,3,2,4,14,13,5,-2,-2,-1,-1,-1,-1,-1,2,,My Friends,Once in a while,My Friends,1,2,-2,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,4,4,4,-0.465225824,30.29138656
104,23992361,-0.465454514,30.29127077,5,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,,2,,5,,4,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,7,,1,2,3,4,13,14,-2,-2,-2,-1,-1,-1,-1,-1,2,,My close friend,Weekly,My close friend,2,-2,-2,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,3,4,,-0.465454514,30.29127077
105,23992362,-0.465022271,30.29090057,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,,2,,4,,3,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,7,,-1,,2,3,4,13,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,Better methods of farming,Monthly,My Friends and community members,1,2,3,6,7,8,-2,-2,-2,,1,1,2,-2,,4,4,4,-0.465022271,30.29090057
106,23992363,-0.465368213,30.29121257,5,-2,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3,,6,,3,,3,,3,,1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,3,4,13,1,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"My exprience in coffee production
Information I will have acquired from the training",On daily basis,My fellow coffee farmers,1,2,8,-2,-2,-2,-2,-2,-2,,1,2,3,-2,Guidance on providing shade to coffee seedlings,4,4,,-0.465368213,30.29121257
107,23992364,-0.469394724,30.28981866,5,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,,2,,4,,4,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,,1,,1,2,3,4,13,12,-2,-2,-2,-1,-1,-1,-1,-1,2,,Best coffee practices,Monthly,My fellow farmers,1,2,8,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,Opening pits and mulching,4,4,,-0.469394724,30.28981866
108,23992365,-0.474828468,30.29086567,5,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,,2,,1,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,,-1,,1,2,3,4,13,-1,-2,-2,-2,-1,-1,-1,-1,-1,2,,How to control coffee pests and diseases,Monthly,My group members,1,2,-2,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,4,3,,-0.474828468,30.29086567
109,23992366,-0.475366412,30.29227527,5,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,,3,,6,,7,,3,,3,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,6,,-1,,1,2,3,4,13,5,-2,-2,-2,-1,-1,-1,-1,-1,2,,Modern farming practices,If possible daily,My family and friends,1,2,8,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,3,3,,-0.475366412,30.29227527
110,23992367,-0.47655483,30.29458327,5,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,4,1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,2,,Best farming practices,Quartery,My friends,1,2,-2,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,3,4,,-0.47655483,30.29458327
111,23992370,-0.544608165,30.3637142,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,6,,4,,3,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,3,4,13,-1,-2,-2,-2,-1,-1,-1,-1,-1,3,,coffee plantation practices,monthly,my Family and friends,1,2,3,6,7,8,-1,-1,-1,,2,,,,,-1,,,-0.544608165,30.3637142
112,23992371,-0.546593205,30.36362613,2,1,1,1,1,1,1,14,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3,,5,,7,,3,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,7,,-1,,5,1,2,3,4,13,-2,-2,-2,-1,-1,-1,-1,-1,3,,Prevention of coffee disease,Monthly,My friends and my fellow coffee farmers,1,2,6,8,-2,-2,-2,-2,-2,,2,,,,,-1,,,-1,-1
113,23992372,-0.549859642,30.3678159,1,1,1,1,1,1,1,-2,-2,1,1,-2,-2,-2,-2,-2,-2,1,-2,,2,,4,,4,,3,,4,,3,,-1,,-1,,3,,2,,-1,,-1,,-1,,-1,,7,,1,2,3,4,5,8,9,14,13,-1,-1,-1,-1,-1,2,,benefits of prunning coffee,Monthly,family members,1,2,6,7,8,-2,-2,-2,-2,,1,2,-2,-2,,4,4,,-0.549859642,30.3678159
114,23992373,-0.542803111,30.36217156,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,,2,,3,,4,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,,-1,,1,2,4,3,13,12,-2,-2,-2,-1,-1,-1,-1,-1,3,,How best they can ensure quality of coffee,Monthly,"My family, fellow coffee farmers and community members",1,2,8,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,,4,4,,-0.542803111,30.36217156
115,23992374,-0.52313499,30.39494961,1,1,1,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,-2,,2,,3,,-1,,4,,4,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,7,,2,4,3,1,13,12,-2,-2,-2,-1,-1,-1,-1,-1,3,,How to prevent coffee diseases and pests,Daily,My fellow coffee farmers,1,2,6,7,8,-2,-2,-2,-2,,1,2,-2,-2,,3,4,,-0.52313499,30.39494961
116,23992375,-0.523274502,30.39709369,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,,2,,4,,4,,4,,3,,4,,-1,,-1,,-1,,-1,,-1,,-1,,4,,7,,-1,,1,2,3,4,13,12,-2,-2,-2,-1,-1,-1,-1,-1,3,,Best coffee practices and best ways of ensuring qyality of coffee,Daily,My friends and family members,1,2,6,7,8,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.523274502,30.39709369
117,23992376,-0.638548482,30.22370482,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,,2,,4,,4,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,7,,-1,,1,2,3,4,12,13,-2,-2,-2,-1,-1,-1,-1,-1,3,,How to control coffee diseases and pests,Monthly depending,My friends and fellow coffee farmers,1,2,6,7,8,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.638548482,30.22370482
118,23992377,-0.638498649,30.22356189,1,1,1,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,,3,,3,,-1,,3,,5,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,7,,-1,,1,2,3,4,5,12,13,-2,-2,-1,-1,-1,-1,-1,3,,"Coffee diseases
How to ensure quality of coffee",Daily or weekly depending on my schedule,My fellow coffee members and other farmers,1,2,6,7,8,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.638498649,30.22356189
119,23992378,-0.636090283,30.21993525,2,1,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,,2,,4,,7,,4,,3,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,6,,1,2,3,4,13,12,-2,-2,-2,-1,-1,-1,-1,-1,3,,Coffee disease and pests,Monthly,My fellow coffee farmers,1,2,3,6,7,8,-2,-2,-2,,1,1,2,-2,,4,4,,-0.636090283,30.21993525
120,23992379,-0.636525808,30.21987625,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,,3,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,,7,,-1,,2,3,4,12,13,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,How to prevent the spread of coffee diseases and pests,"If I get time, weekly",My fellow coffee farmers,1,2,6,7,8,-2,-2,-2,-2,,2,,,,,,,,-0.636525808,30.21987625
121,23992380,-0.65007374,30.19355078,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,,2,,4,,5,,4,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,,7,,-1,,1,2,3,4,12,13,-2,-2,-2,-1,-1,-1,-1,-1,3,,How best we can ensure quality of coffee,Weekly,All community members,1,2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,-2,How to mantain quality of coffee,4,4,,-0.65007374,30.19355078
122,23992381,-0.649566672,30.19395013,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,,2,,-1,,-1,,4,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,3,,7,,-1,,2,3,4,12,13,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,Mantaining the quality of coffee,Daily,My fellow coffee farmers,1,2,7,8,-2,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.649566672,30.19395013
123,23992382,-0.649555969,30.19397881,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,,2,,3,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,7,,6,,1,2,3,4,12,13,-2,-2,-2,-1,-1,-1,-1,-1,3,,Any information I will have learnt,After every two weeks,My fellow coffee farmers,1,2,3,6,8,-2,-2,-2,-2,,2,,,,,,,,-0.649555969,30.19397881
124,23992383,-0.634564291,30.08556042,1,1,1,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,,3,,5,,-1,,5,,3,,4,,-1,,-1,,-1,,-1,,-1,,-1,,4,,7,,-1,,1,2,4,12,13,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,How to control coffee disease and pest,Monthly,My fellow coffee farmers,1,2,7,-2,-2,-2,-2,-2,-2,,1,1,2,-1,,4,4,,-0.634564291,30.08556042
125,23992384,-0.634802963,30.08783814,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,,2,,3,,5,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,,7,,-1,,1,2,3,4,5,12,13,-1,-1,-1,-1,-1,-1,-1,3,,Best coffee practices,Weekly,My friends and fellow farmers,1,2,6,7,-2,-2,-2,-2,-2,,2,,,,,,,,-0.634802963,30.08783814
126,23992385,-0.63044177,30.09424645,1,1,1,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,,2,,3,,4,,-1,,-1,,3,,-1,,-1,,-1,,-1,,-1,,-1,,3,,4,,-1,,1,2,3,4,5,12,13,-1,-1,-1,-1,-1,-1,-1,3,,"How to mantain coffee quality and increase productivity
Importance of planting coffee",Weekly,My fellow coffee farmer,1,2,6,7,8,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-1,-1
127,23992386,-0.62998875,30.09457258,1,1,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,,2,,4,,4,,3,,2,,4,,-1,,-1,,-1,,-1,,-1,,-1,,3,,7,,-1,,1,2,4,3,5,12,13,-1,-1,-1,-1,-1,-1,-1,3,,How to manage coffee from time of planting up to production and selling.,Weekly depending on my shedule,Fellow coffee farmers and all my friends,1,2,6,7,8,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.62998875,30.09457258
128,23992387,-0.622229208,30.09944269,1,1,1,-2,1,-2,1,-2,-1,-2,1,-2,-2,-2,-2,1,1,-2,-2,,2,,4,,-1,,3,,3,,3,,-1,,-1,,-1,,3,,-1,,-1,,4,,7,,-1,,1,3,5,9,13,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,How to control coffee pests and diseases.,Weekly,My Fellow coffee farmers,1,2,6,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.622229208,30.09944269
129,23992388,-0.625855651,30.09732973,4,1,1,-2,-2,-2,1,-2,-1,1,-2,-2,-2,-2,-2,1,1,1,-2,,3,,2,,-1,,-1,,-1,,3,,-1,,-1,,3,,-1,,-1,,-1,,4,,5,,7,,1,2,5,8,12,13,-2,-2,-2,-1,-1,-1,-1,-1,3,,Prevention of coffee disease,Monthly,My family and other coffer farmers especially members,1,2,3,7,8,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.625855651,30.09732973
130,23992389,-0.637120051,30.10807939,1,1,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,,2,,4,,4,,3,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,5,,7,,-1,,1,2,3,4,5,12,13,-2,-2,-1,-1,-1,-1,-1,3,,How best they can control coffee disease and pests.,Weekly or monthly depending on the urgency or wish of the people.,My fellow Coffee Farmers.,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.637120051,30.10807939
131,23992390,-0.667805497,30.06514629,1,1,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,,2,,4,,5,,3,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,4,,7,,-1,,1,2,3,4,5,12,13,-2,-2,-1,-1,-1,-1,-1,3,,Prevention of coffee disease,Monthly,Fellow coffee farmers.,1,2,6,8,-2,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.667805498,30.06514629
132,23992391,-0.670337933,30.0629877,1,1,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,,2,,3,,-1,,-1,,-1,,3,,-1,,-1,,-1,,-1,,-1,,-1,,4,,7,,-1,,1,2,3,4,8,13,12,-2,-2,-1,-1,-1,-1,-1,3,,Coffee disease and prevention,Monthly,Fellow farmers,1,2,6,7,-2,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.670337933,30.0629877
133,23992400,-0.672437426,30.06240671,2,1,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,,2,,3,,-1,,-1,,-1,,3,,-1,,-1,,-1,,-1,,-1,,-1,,5,,-1,,-1,,2,1,3,5,12,13,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,2,-2,,4,4,,-0.672437426,30.06240671
134,23992401,-0.672250311,30.06210982,1,1,1,1,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,1,1,1,-2,,3,,2,,5,,3,,5,,2,,-1,,-1,,3,,-1,,-1,,-1,,4,,7,,6,,1,2,3,4,5,8,13,12,-2,-1,-1,-1,-1,-1,3,,How to plant and harvest good quality coffee,Weekly,Fellow coffee farmers and friends.,1,6,7,8,-2,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.672250311,30.06210982
135,23992402,-0.672852398,30.06202948,1,1,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,,2,,4,,5,,3,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,4,,5,,-1,,1,2,3,4,5,12,13,-2,-2,-1,-1,-1,-1,-1,3,,How best we can prevent coffee diseases.,Weekly,Fellow Farmers,1,2,6,7,8,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.672852398,30.06202948
136,23992403,-0.672070677,30.06185775,1,1,1,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,,2,,3,,-1,,3,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,4,,7,,-1,,1,2,3,4,12,13,5,-2,-2,-1,-1,-1,-1,-1,3,,How intergrate new types of coffee with the old type.,Monthly,Fellow coffee farmers,1,2,8,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,,4,4,,-0.672070677,30.06185775
137,23992404,-0.664322448,30.07606902,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,1,1,1,-2,-2,,2,,3,,4,,3,,3,,3,,7,,4,,3,,2,,-1,,-1,,4,,5,,-1,,1,2,3,4,5,6,8,9,12,13,-1,-1,-1,-1,3,,Importance if quality coffee,Weekly,Fellow farmers,1,6,-2,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,,4,4,,-0.664322448,30.07606902
138,23992405,-0.506122284,30.36280688,1,1,1,1,1,-2,1,-2,-2,1,-2,-2,-2,-2,1,1,1,1,-2,,2,,3,,4,,4,,4,,3,,-1,,-1,,4,,-1,,-1,,-1,,4,,7,,7,,1,2,3,4,5,12,13,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,2,-2,,4,4,,-0.506122284,30.36280688
139,23992406,-0.506347439,30.36223498,1,1,1,1,1,-2,1,1,-2,1,-2,-2,-2,-2,-2,1,1,-2,-2,,2,,3,,4,,4,,3,,3,,7,,-1,,3,,-1,,-1,,-1,,7,,4,,-1,,1,2,3,4,5,6,12,13,-2,-1,-1,-1,-1,-1,3,,Best coffee practices,Monthly,"Fellow coffee farmers
Gender equity",1,2,3,4,6,7,-2,-2,-2,,1,1,2,-2,,4,4,,-0.506347439,30.36223498
140,23992407,-0.509440262,30.35810603,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,,2,,3,,-1,,3,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,3,,5,,-1,,1,2,3,4,12,13,-2,-2,-2,-1,-1,-1,-1,-1,3,,Prevention of coffee diseases,Weekly,My family and fellow coffee farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,1,1,2,-2,,4,4,,-0.509440262,30.35810602
141,23992408,-0.509148455,30.35532568,1,1,1,1,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,1,1,-2,-2,,4,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,3,,-1,,-1,,5,,7,,-1,,1,2,3,4,9,13,12,-2,-2,-1,-1,-1,-1,-1,3,,How best to we can prevent coffee diseases and pestd.,Weekly,My Fellow farmers and friends.,1,2,6,7,-2,-2,-2,-2,-2,,2,,,,,,,,-0.509148455,30.35532568
142,23992484,-0.955538842,30.3529469,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,,1,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,,-1,,3,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,I WOULD SHARE WHATEVER KNOWLEDGE I'VE BEEN TAUGHT FOR EXAMPLE MULCHING TO MANAGE SOIL EROSION,VERY OFTEN,MY FELLOW FARMERS,2,6,-2,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,,4,4,,-0.955538842,30.3529469
